AccX1;AccY1;AccZ1;GyrX1;GyrY1;GyrZ1;AccX2;AccY2;AccZ2;GyrX2;GyrY2;GyrZ2;AccX3;AccY3;AccZ3;GyrX3;GyrY3;GyrZ3;AccX4;AccY4;AccZ4;GyrX4;GyrY4;GyrZ4;AccX5;AccY5;AccZ5;GyrX5;GyrY5;GyrZ5;AccX6;AccY6;AccZ6;GyrX6;GyrY6;GyrZ6;AccX7;AccY7;AccZ7;GyrX7;GyrY7;GyrZ7;AccX8;AccY8;AccZ8;GyrX8;GyrY8;GyrZ8;AccX9;AccY9;AccZ9;GyrX9;GyrY9;GyrZ9;AccX10;AccY10;AccZ10;GyrX10;GyrY10;GyrZ10;AccX11;AccY11;AccZ11;GyrX11;GyrY11;GyrZ11;AccX12;AccY12;AccZ12;GyrX12;GyrY12;GyrZ12;AccX13;AccY13;AccZ13;GyrX13;GyrY13;GyrZ13;AccX14;AccY14;AccZ14;GyrX14;GyrY14;GyrZ14;AccX15;AccY15;AccZ15;GyrX15;GyrY15;GyrZ15;AccX16;AccY16;AccZ16;GyrX16;GyrY16;GyrZ16;AccX17;AccY17;AccZ17;GyrX17;GyrY17;GyrZ17;AccX18;AccY18;AccZ18;GyrX18;GyrY18;GyrZ18;AccX19;AccY19;AccZ19;GyrX19;GyrY19;GyrZ19;AccX20;AccY20;AccZ20;GyrX20;GyrY20;GyrZ20;Label
-70,21276596;-50,35460993;-70,56737589;0,383141762;-9,439219784;-5,723905724;-84,92907801;-51,59574468;-76,24113475;-7,79054917;0,998490654;-3,924300476;-76,35933806;-45,27186761;-66,43026005;-5,321413367;8,123379388;-4,733155308;-66,04609929;-41,93262411;-53,0141844;-4,522233833;9,566933705;-4,423545803;-59,71631206;-41,20567376;-45,24822695;-5,31986532;8,426796703;-3,926622547;-52,12765957;-39,07801418;-36,31205674;-5,292000464;10,57239057;-2,86775804;-39,5035461;-38,93617021;-26,5248227;-3,067456171;7,17752235;-3,021014745;-36,02836879;-39,21985816;-24,68085106;-4,288865668;1,678857541;-2,519447347;-35,74468085;-41,91489362;-30,07092199;-3,764077557;-2,695924765;-2,575177058;-38,65248227;-43,40425532;-37,16312057;-3,615464995;-4,144897248;-3,559735284;-40,21276596;-40,78014184;-40,4964539;-4,302798096;-4,678973644;-3,96841983;-40,14184397;-38,72340426;-41,34751773;-3,717636131;-4,186694532;-3,856960409;-39,36170213;-41,56028369;-41,27659574;-3,31823987;-4,27493324;-4,09381168;-42,12765957;-38,79432624;-42,12765957;-4,730059213;-3,113897597;-4,000928829;-39,71631206;-37,37588652;-39,85815603;-2,626262626;-2,969929177;-3,19284802;-38,93617021;-42,62411348;-38,43971631;-2,700568907;-3,838383838;-3,582955997;-41,13475177;-42,26950355;-40,85106383;-3,443631719;-4,11238825;-4,353883664;-41,20567376;-38,5106383;-41,34751773;-3,392546151;-3,285730872;-4,061302682;-39,43262411;-39,92907801;-40,14184397;-2,39869964;-3,457564147;-3,78729827;-40;-41,13475177;-40;-4,21920353;-3,791942413;-3,889469407;down
-65,60283688;-47,16312057;-92,19858156;-7,720887031;9,6482062;-3,216068733;-53,0141844;-41,84397163;-78,90070922;-4,551259724;15,5114362;-3,726924417;-37,58865248;-41,13475177;-66,66666667;-2,225318317;19,4396068;-5,112426952;-15,5141844;-37,23404255;-42,55319149;0,632764426;14,36201091;-5,236270754;-16,59574468;-38,5106383;-30,21276596;-3,666550563;3,91269012;-1,488447695;-14,11347518;-41,41843972;-17,94326241;-2,394055498;-5,045860908;-2,212933937;-22,76595745;-42,34042553;-19,5035461;-3,596888424;-14,41774062;-3,285730872;-28,93617021;-38,58156028;-22,41134752;-2,747010333;-22,41031;-3,007082317;-45,81560284;-43,19148936;-37,87234043;-6,304423546;-24,88099385;-2,394055498;-52,05673759;-41,34751773;-52,76595745;-3,127830024;-19,86067572;-5,398815744;-53,54609929;-37,44680851;-57,30496454;-2,863113898;-13,6514571;-4,720770928;-53,12056738;-39,36170213;-55,31914894;-2,965285034;-7,363288053;-3,17427145;-56,87943262;-42,9787234;-52,83687943;-4,154185533;-2,352258214;-3,048879601;-57,5177305;-41,27659574;-48,58156028;-3,91269012;2,115406943;-3,151050737;-53,97163121;-40,78014184;-42,41134752;-3,7687217;5,668176013;-3,689771276;-47,73049645;-41,63120567;-36,5248227;-4,084523395;5,905027284;-3,508649716;-39,43262411;-39,36170213;-31,20567376;-3,230001161;4,014861256;-3,791942413;-36,5248227;-40,14184397;-30,56737589;-4,316730524;0,499245327;-3,429699292;-37,44680851;-39,78723404;-33,40425532;-3,341460583;-2,226866365;-3,48078486;-38,58156028;-41,34751773;-36,87943262;-3,360037153;-4,117032393;-3,383257866;down
-41,4893617;-40,07092199;-41,84397163;-2,635550911;-3,03030303;-3,332172298;-41,31205674;-41,13475177;-41,66666667;-3,471496575;-3,123185882;-3,575989783;-40,89834515;-39,71631206;-41,25295508;-3,223808971;-2,790355664;-3,401834436;-39,80496454;-39,9822695;-40,15957447;-3,250899803;-3,070939278;-3,343782654;-40,63829787;-40,56737589;-40,35460993;-3,383257866;-3,178915593;-3,401834436;-40,14184397;-40,42553191;-40,14184397;-3,531870428;-3,308951585;-3,508649716;-40,07092199;-40;-40,14184397;-3,290375015;-3,373969581;-3,373969581;-40,14184397;-41,06382979;-39,92907801;-3,569023569;-3,652618135;-3,545802856;-40,70921986;-40,9929078;-40,70921986;-3,564379426;-3,64332985;-3,638685708;-39,92907801;-40,28368794;-40,78014184;-3,531870428;-3,610820852;-3,64332985;-45,10638298;-41,91489362;-51,63120567;-4,010217114;-0,392430048;-4,27493324;-41,06382979;-40,9929078;-52,12765957;-2,440496923;4,07523511;-5,240914896;-31,9858156;-41,56028369;-45,39007092;-3,076744456;7,038198073;-4,818297922;-26,17021277;-37,37588652;-39,14893617;-4,195982817;5,95146871;-4,2377801;-25,17730496;-38,72340426;-35,46099291;-2,607686056;2,612330199;-3,64332985;-18,5106383;-39,0070922;-20,85106383;-4,38174852;-4,516428654;-2,468361779;-24,46808511;-37,87234043;-20,9929078;-4,214559387;-13,25206084;-1,781028678;-36,02836879;-38,65248227;-30,85106383;-3,49936143;-18,68106351;-1,869267387;-41,41843972;-42,69503546;-39,21985816;-2,575177058;-20,07895042;-2,468361779;-44,82269504;-41,56028369;-45,81560284;-3,736212702;-18,07268083;-2,881690468;down
-68,79432624;-41,4893617;-63,12056738;-4,655752932;-3,239289446;-3,448275862;-64,89361702;-41,66666667;-56,02836879;-1,915708812;1,462904911;-3,819807268;-63,12056738;-44,56264775;-52,71867612;-4,903440536;2,798095902;-3,835287743;-58,33333333;-40,60283688;-47,87234043;-3,91269012;5,009868803;-3,802391733;-53,68794326;-42,12765957;-43,68794326;-4,367816092;3,847672124;-3,736212702;-48,36879433;-41,41843972;-37,80141844;-3,675838848;5,528851736;-3,856960409;-42,05673759;-41,84397163;-32,83687943;-5,203761755;3,295019157;-3,843027981;-37,73049645;-38,43971631;-31,13475177;-3,485429003;1,330546848;-3,712991989;-37,94326241;-41,4893617;-33,40425532;-4,047370254;-1,91106467;-3,685127133;-38,93617021;-39,57446809;-36,5248227;-3,425055149;-2,695924765;-3,7687217;-38,58156028;-39,78723404;-38,15602837;-3,866248694;-4,247068385;-3,750145129;-40,92198582;-38,65248227;-41,41843972;-3,257866016;-3,838383838;-3,457564147;-41,20567376;-40,56737589;-41,41843972;-3,304307442;-3,573667712;-3,508649716;-40,35460993;-40,07092199;-40,63829787;-3,332172298;-3,615464995;-3,573667712;-40,21276596;-40,35460993;-40,56737589;-3,452920005;-3,369325438;-3,559735284;-40,92198582;-40,35460993;-40,4964539;-3,360037153;-3,346104725;-3,406478579;-40,35460993;-40,78014184;-40,28368794;-3,2996633;-3,443631719;-3,545802856;-40,4964539;-40,14184397;-40,70921986;-3,699059561;-3,582955997;-3,434343434;-40,21276596;-40,21276596;-40,42553191;-3,420411007;-3,383257866;-3,452920005;-40,56737589;-40,35460993;-40,28368794;-3,550446999;-3,46220829;-3,420411007;down
-59,92907801;-43,97163121;-91,84397163;-4,88796006;14,5245559;-8,324625566;-33,15602837;-39,71631206;-57,62411348;-1,567398119;11,48264252;-6,652734239;-35,22458629;-39,71631206;-51,1820331;-4,872479585;9,145090754;-4,392584852;-28,63475177;-38,56382979;-44,14893617;-3,605015674;7,738302566;-4,551259724;-24,96453901;-39,07801418;-36,59574468;-3,429699292;4,019505399;-3,541158714;-21,27659574;-37,94326241;-23,54609929;-3,2996633;-2,640195054;-2,194357367;-30,28368794;-40,56737589;-27,87234043;-4,191338674;-8,166724718;-1,985370951;-31,06382979;-40,14184397;-30,14184397;-2,86775804;-12,04922791;-2,965285034;-38,0141844;-40,35460993;-35,88652482;-3,401834436;-15,04469987;-2,607686056;-43,4751773;-40,28368794;-43,12056738;-3,545802856;-14,90073145;-3,308951585;-43,82978723;-40,9929078;-46,31205674;-3,007082317;-13,31243469;-3,954487403;-43,97163121;-39,21985816;-46,80851064;-2,459073494;-10,8045977;-3,93126669;-44,53900709;-40,70921986;-44,96453901;-2,505514919;-9,211656798;-3,415766864;-48,0141844;-41,27659574;-45,46099291;-2,835249042;-7,688378033;-3,225357018;-51,27659574;-42,76595745;-47,09219858;-2,760942761;-5,403459886;-3,652618135;-54,32624113;-42,12765957;-47,73049645;-4,09381168;-1,544177406;-3,225357018;-51,27659574;-41,70212766;-44,32624113;-4,251712528;0,84755602;-3,197492163;-51,20567376;-40,9929078;-43,12056738;-4,395680947;2,556600488;-3,406478579;-45,81560284;-41,4893617;-37,87234043;-4,010217114;3,01172646;-3,745500987;-43,33333333;-40,42553191;-35,31914894;-4,21920353;2,403343783;-3,48078486;down
-37,58865248;-39,36170213;-38,65248227;-4,748635783;-3,750145129;-4,446766516;-37,94326241;-37,94326241;-38,29787234;-3,517938001;-3,506327644;-4,005572971;-39,24349882;-39,36170213;-39,24349882;-3,695963466;-3,997832733;-3,742404892;-39,80496454;-39,27304965;-40,24822695;-3,517938001;-3,680482991;-3,889469407;-39,85815603;-39,21985816;-40,42553191;-3,550446999;-3,420411007;-3,564379426;-40,21276596;-39,85815603;-40,28368794;-3,46220829;-3,564379426;-3,434343434;-40,85106383;-40,56737589;-40,85106383;-3,522582143;-3,587600139;-3,452920005;-40,28368794;-40,14184397;-40,56737589;-3,517938001;-3,322884013;-3,490073145;-40;-40,42553191;-40,07092199;-3,694415419;-3,596888424;-3,322884013;-40,63829787;-40,78014184;-40,28368794;-3,592244282;-3,78729827;-3,555091141;-30,85106383;-40,35460993;-45,39007092;-3,03030303;6,736328805;-4,284221526;-22,4822695;-38,29787234;-38,58156028;-5,138743759;5,747126437;-3,415766864;-20,42553191;-38,58156028;-33,33333333;-3,425055149;1,91106467;-3,295019157;-23,4751773;-40,07092199;-32,83687943;-5,213050041;-2,078253802;-2,742366191;-25,39007092;-38,65248227;-34,53900709;-2,644839197;-5,487054453;-3,62475328;-36,02836879;-38,93617021;-33,19148936;-3,485429003;-17,86369442;-2,431208638;-43,26241135;-41,27659574;-41,56028369;-1,116916289;-18,8761175;-3,476140718;-47,37588652;-41,41843972;-48,72340426;-3,810518983;-16,12678509;-3,360037153;-46,38297872;-39,14893617;-49,92907801;-0,466736329;-12,56472774;-4,168117961;-48,29787234;-41,34751773;-49,85815603;-3,856960409;-9,146638802;-3,067456171;down
-72,34042553;-44,32624113;-56,02836879;-0,104493208;4,957622199;-4,678973644;-59,92907801;-45,74468085;-48,75886525;-3,599210496;5,271101823;-4,678973644;-54,01891253;-42,19858156;-43,97163121;-4,183598436;6,072216417;-3,873988931;-50,53191489;-41,4893617;-40,60283688;-3,575989783;6,03158017;-3,854638337;-47,5177305;-42,05673759;-37,73049645;-3,894113549;4,363171949;-3,712991989;-40,21276596;-40,85106383;-33,12056738;-4,692906072;2,812028329;-3,569023569;-38,36879433;-39,43262411;-32,41134752;-4,107744108;0,643213747;-3,346104725;-38,29787234;-40,21276596;-34,46808511;-3,694415419;-1,716010682;-3,703703704;-38,36879433;-39,92907801;-36,45390071;-4,028793684;-3,49936143;-3,582955997;-39,5035461;-39,78723404;-39,36170213;-3,7687217;-3,889469407;-3,717636131;-40,78014184;-39,85815603;-41,13475177;-3,438987577;-3,810518983;-3,592244282;-40,9929078;-40,14184397;-41,34751773;-3,573667712;-3,60617671;-3,573667712;-40,28368794;-40,35460993;-40,21276596;-3,466852432;-3,49936143;-3,476140718;-40,56737589;-40,85106383;-40,35460993;-3,346104725;-3,49936143;-3,513293858;-40,56737589;-40,21276596;-40,56737589;-3,392546151;-3,295019157;-3,457564147;-40,28368794;-40,56737589;-40,21276596;-3,824451411;-3,517938001;-3,443631719;-39,57446809;-40,07092199;-40,21276596;-3,216068733;-3,457564147;-3,582955997;-40,85106383;-40,07092199;-40,70921986;-3,545802856;-3,31823987;-3,406478579;-39,78723404;-40,92198582;-40,35460993;-3,555091141;-3,541158714;-3,592244282;-39,92907801;-40,35460993;-40,21276596;-3,615464995;-3,671194706;-3,564379426;down
-62,76595745;-42,55319149;-91,4893617;-11,41298038;11,64518751;-2,264019505;-51,95035461;-43,26241135;-78,72340426;-4,319052595;16,84662719;-4,504818298;-34,86997636;-38,29787234;-63,59338061;-1,768644297;20,87155076;-4,85699911;-15,07092199;-41,40070922;-43,52836879;-0,301869267;14,64065947;-5,648438407;-14,60992908;-38,65248227;-34,96453901;-5,566004876;5,6449553;-2,593753628;-14,32624113;-38,43971631;-22,83687943;-1,144781145;-2,765586904;-3,833739696;-18,08510638;-38,86524823;-19,21985816;-3,898757692;-12,00278649;-2,700568907;-28,0141844;-40,92198582;-23,68794326;-4,195982817;-21,48148148;-2,890978753;-43,97163121;-37,94326241;-37,23404255;-5,682108441;-23,63636364;-1,683501684;-50;-40,4964539;-46,87943262;-0,085916638;-20,28793684;-4,460698943;-48,86524823;-41,20567376;-50,4964539;-3,661906421;-15,79240683;-3,267154302;-48,79432624;-40,14184397;-50,35460993;-1,637060258;-12,13282248;-4,042726112;-52,26950355;-40,92198582;-49,71631206;-3,378613723;-8,152792291;-2,969929177;-56,31205674;-43,33333333;-48,5106383;-2,8306049;-3,96841983;-3,647973993;-58,79432624;-43,19148936;-47,23404255;-5,352374318;0,712875885;-3,164983165;-55,10638298;-41,84397163;-42,62411348;-3,151050737;3,522582143;-3,638685708;-51,70212766;-42,41134752;-39,29078014;-4,739347498;5,333797748;-3,17427145;-44,68085106;-41,70212766;-34,60992908;-3,852316266;4,665041217;-3,991640543;-40,92198582;-39,5035461;-32,62411348;-4,813653779;2,812028329;-3,378613723;-38,15602837;-39,71631206;-32,34042553;-2,914199466;-0,146290491;-3,935910832;down
-39,71631206;-39,71631206;-40,42553191;-2,937420179;-4,261000813;-3,216068733;-40,95744681;-40,95744681;-41,84397163;-3,71531406;-4,052014397;-3,483106931;-41,01654846;-39,71631206;-41,96217494;-3,517938001;-3,394094199;-3,448275862;-40,15957447;-40,07092199;-41,04609929;-3,575989783;-3,332172298;-3,343782654;-40,4964539;-40,42553191;-40,70921986;-3,578311854;-3,494717288;-3,397190294;-40,42553191;-40,4964539;-40,78014184;-3,573667712;-3,206780448;-3,508649716;-40,07092199;-39,92907801;-39,92907801;-3,508649716;-3,160339022;-3,33681644;-39,64539007;-41,20567376;-39,71631206;-3,443631719;-3,620109137;-3,536514571;-40,42553191;-40,42553191;-40,28368794;-3,680482991;-3,564379426;-3,620109137;-40;-40;-40,28368794;-3,346104725;-3,573667712;-3,569023569;-29,36170213;-37,80141844;-41,06382979;-4,168117961;4,38174852;-3,93126669;-27,23404255;-39,57446809;-38,79432624;-2,969929177;2,663415767;-3,93126669;-27,87234043;-38,79432624;-38,29787234;-5,203761755;1,209799141;-3,267154302;-25,17730496;-38,93617021;-35,31914894;-1,92964124;-2,133983513;-3,699059561;-26,31205674;-39,92907801;-35,39007092;-4,261000813;-5,045860908;-3,19284802;-37,73049645;-41,56028369;-35,88652482;-2,171136654;-15,50446999;-3,146406595;-41,13475177;-40,14184397;-40,56737589;-4,084523395;-16,01532567;-2,88633461;-42,41134752;-40,56737589;-43,04964539;-1,284105422;-15,42551956;-3,527226286;-47,30496454;-40,78014184;-47,44680851;-4,372460235;-12,35109718;-3,01172646;-49,36170213;-40,35460993;-49,36170213;-2,38012307;-9,420643214;-3,392546151;down
-59,57446809;-38,65248227;-47,16312057;6,792058516;5,329153605;-7,744107744;-51,24113475;-46,27659574;-40,95744681;-2,171136654;1,416463485;-4,133286892;-53,54609929;-42,08037825;-42,31678487;-4,384844615;2,875498278;-3,680482991;-50,70921986;-42,73049645;-40,69148936;-3,610820852;2,240798793;-3,692093347;-50,42553191;-42,05673759;-40,42553191;-4,307442238;2,737722048;-3,383257866;-47,09219858;-42,76595745;-37,94326241;-6,248693835;1,887843957;-2,881690468;-45,17730496;-40,14184397;-37,44680851;-4,999419482;2,338325787;-3,522582143;-40,42553191;-40,70921986;-35,24822695;-3,689771276;0,578195751;-3,870892836;-40,14184397;-39,43262411;-35,81560284;-4,163473819;-0,420294903;-3,740856844;-38,79432624;-39,92907801;-36,45390071;-3,346104725;-1,920352955;-4,024149541;-37,73049645;-39,43262411;-37,23404255;-3,197492163;-3,211424591;-3,7687217;-39,71631206;-39,78723404;-39,71631206;-3,383257866;-3,815163126;-3,694415419;-40,42553191;-40;-40,78014184;-3,31823987;-3,852316266;-3,536514571;-40,35460993;-40,56737589;-40,92198582;-3,313595727;-3,48078486;-3,527226286;-40;-40,21276596;-40,56737589;-3,425055149;-3,629397423;-3,587600139;-40,35460993;-40,42553191;-40,56737589;-3,773365842;-3,355393011;-3,415766864;-39,92907801;-40,21276596;-39,85815603;-3,257866016;-3,508649716;-3,545802856;-40,35460993;-40,35460993;-40,07092199;-3,601532567;-3,610820852;-3,429699292;-40,4964539;-40,42553191;-40,63829787;-3,559735284;-3,675838848;-3,559735284;-40,35460993;-40,63829787;-40,4964539;-3,536514571;-3,694415419;-3,504005573;down
-60,28368794;-40,07092199;-94,68085106;-5,747126437;10,85568327;-7,140369209;-36,34751773;-35,9929078;-63,29787234;-0,116103564;13,65377917;-6,188319981;-34,86997636;-39,95271868;-51,89125296;-3,819807268;10,93308565;-4,446766516;-29,87588652;-40,69148936;-46,45390071;-3,059328921;9,636595843;-4,255195635;-22,34042553;-39,5035461;-36,95035461;-3,021014745;6,40195054;-3,801230698;-17,30496454;-38,65248227;-20,42553191;-3,694415419;-1,260884709;-2,036456519;-25,10638298;-42,4822695;-22,19858156;-4,939045629;-9,327760362;-1,794961105;-29,71631206;-40,4964539;-27,80141844;-3,527226286;-14,55242076;-2,798095902;-34,60992908;-39,07801418;-32,34042553;-3,281086729;-18,21200511;-2,946708464;-44,75177305;-40,4964539;-42,76595745;-4,11238825;-19,27551376;-3,234645304;-47,37588652;-41,34751773;-50;-2,784163474;-15,41623128;-4,25635667;-48,65248227;-38,36879433;-52,05673759;-2,988505747;-11,60803437;-4,130964821;-48,58156028;-39,71631206;-49,85815603;-2,194357367;-7,725531174;-3,383257866;-51,91489362;-41,63120567;-48,22695035;-3,582955997;-4,901892488;-3,141762452;-53,26241135;-41,63120567;-46,87943262;-3,01172646;-2,101474515;-3,313595727;-53,75886525;-41,34751773;-45,60283688;-3,415766864;1,051898293;-3,31823987;-49,92907801;-43,04964539;-41,70212766;-3,898757692;2,23615465;-3,373969581;-47,73049645;-41,63120567;-39,36170213;-4,730059213;3,099965169;-3,685127133;-43,04964539;-40,70921986;-35,95744681;-3,996284686;2,412632068;-3,796586555;-40,9929078;-40,42553191;-34,46808511;-4,344595379;0,940438871;-3,610820852;down
-40,78014184;-38,29787234;-41,84397163;-1,822825961;-3,541158714;-4,40032509;-39,53900709;-39,53900709;-41,13475177;-2,925809822;-3,854638337;-3,668872634;-40,54373522;-39,47990544;-41,60756501;-2,890978753;-3,603080615;-3,796586555;-39,9822695;-39,45035461;-41,04609929;-3,152211773;-3,680482991;-3,697898525;-40,63829787;-39,92907801;-41,06382979;-3,081388599;-3,49936143;-3,60617671;-40,14184397;-40,35460993;-40,78014184;-3,647973993;-3,531870428;-3,443631719;-40,4964539;-39,64539007;-40,4964539;-3,164983165;-3,308951585;-3,494717288;-39,92907801;-40,56737589;-40;-3,49936143;-3,457564147;-3,378613723;-40,35460993;-40,4964539;-40,28368794;-3,285730872;-3,46220829;-3,448275862;-40;-40,28368794;-40,14184397;-3,629397423;-3,708347846;-3,508649716;-28,0141844;-38,22695035;-41,77304965;-2,329037501;6,09543713;-3,773365842;-25,39007092;-41,4893617;-38,58156028;-3,726924417;3,870892836;-3,253221874;-23,82978723;-39,92907801;-36,59574468;-3,699059561;1,534889121;-3,33681644;-23,33333333;-40,14184397;-35,10638298;-4,177406246;-1,613839545;-3,31823987;-24,68085106;-40,14184397;-35,39007092;-3,759433415;-4,813653779;-3,504005573;-37,80141844;-41,63120567;-35,88652482;-4,423545803;-16,77232091;-3,401834436;-41,13475177;-38,65248227;-41,27659574;-3,60617671;-16,70730291;-3,843027981;-44,11347518;-39,29078014;-45,03546099;-3,034947173;-15,21653315;-3,541158714;-46,66666667;-39,71631206;-47,16312057;-3,17427145;-12,66225473;-3,438987577;-48,43971631;-38,93617021;-49,43262411;-2,226866365;-9,364913503;-3,295019157;down
-57,80141844;-49,29078014;-47,16312057;-2,937420179;1,079763149;-2,403343783;-60,10638298;-45,03546099;-49,64539007;-6,675954952;3,494717288;-3,018692674;-53,30969267;-43,26241135;-43,73522459;-3,216068733;4,446766516;-4,067494872;-50,79787234;-43,52836879;-41,04609929;-5,207244862;4,115871357;-3,483106931;-48,58156028;-42,19858156;-39,0070922;-4,177406246;3,517938001;-3,7687217;-44,68085106;-41,06382979;-36,02836879;-5,106234761;3,081388599;-3,833739696;-39,0070922;-39,78723404;-32,19858156;-2,890978753;1,084407291;-4,052014397;-39,14893617;-40,35460993;-33,82978723;-4,809009637;-1,302681992;-3,350748868;-39,0070922;-39,57446809;-36,38297872;-3,01172646;-2,56124463;-3,894113549;-39,36170213;-40,14184397;-38,5106383;-3,852316266;-3,387902009;-3,587600139;-39,85815603;-39,43262411;-40,21276596;-2,946708464;-3,629397423;-3,675838848;-40,85106383;-40,70921986;-41,20567376;-3,680482991;-3,508649716;-3,434343434;-40,56737589;-40,63829787;-40,9929078;-3,476140718;-3,332172298;-3,657262278;-40,70921986;-40,14184397;-40,35460993;-3,545802856;-3,271798444;-3,434343434;-39,92907801;-40,78014184;-39,78723404;-3,504005573;-3,517938001;-3,448275862;-40,35460993;-40,42553191;-40,07092199;-3,587600139;-3,722280274;-3,508649716;-40,21276596;-40,56737589;-40,56737589;-3,634041565;-3,652618135;-3,555091141;-40,14184397;-40,21276596;-40,35460993;-3,308951585;-3,527226286;-3,522582143;-40,42553191;-40,63829787;-40,42553191;-3,527226286;-3,615464995;-3,49936143;-40,4964539;-40,63829787;-40,85106383;-3,494717288;-3,527226286;-3,64332985;down
-36,87943262;14,89361702;-41,84397163;-5,422036457;-3,19284802;19,77243701;-35,28368794;-7,978723404;-42,0212766;6,037385348;-2,124695228;19,43573668;-35,3427896;-31,91489362;-42,08037825;1,14168505;-3,432795387;16,66860173;-35,28368794;-35,54964539;-43,35106383;4,56287008;-2,960640892;14,62904911;-34,89361702;-45,74468085;-43,61702128;1,618483687;-3,731568559;11,04609312;-36,59574468;-64,68085106;-42,69503546;1,065830721;-3,183559735;1,446650412;-38,22695035;-67,65957447;-42,26950355;-4,604667363;-3,072100313;-7,117148496;-38,5106383;-63,04964539;-41,84397163;-5,30128875;-3,327528155;-15,68559155;-39,43262411;-57,80141844;-39,92907801;-12,31858818;-3,652618135;-21,73226518;-39,85815603;-44,11347518;-37,58865248;-11,28758853;-3,596888424;-25,07140369;-40;-35,31914894;-38,22695035;-9,652850343;-4,590734936;-24,09613375;-41,27659574;-28,93617021;-39,78723404;-12,0260072;-5,148032045;-18,64391037;-41,4893617;-20,9929078;-39,43262411;-7,353999768;-4,990131197;-15,17009172;-45,60283688;-24,96453901;-40,92198582;-6,85243237;-4,395680947;-7,767328457;-47,5177305;-22,9787234;-41,70212766;-3,620109137;-3,113897597;-2,668059909;-45,81560284;-27,37588652;-39,71631206;-1,502380123;-2,459073494;2,589109486;-44,96453901;-33,75886525;-38,36879433;1,279461279;-2,640195054;4,804365494;-45,39007092;-39,07801418;-39,0070922;0,020898642;-2,403343783;6,536630675;-41,91489362;-41,4893617;-38,36879433;1,897132242;-2,807384187;4,748635783;-40,56737589;-48,36879433;-39,0070922;-0,750029026;-3,527226286;2,839893185;left
-40,07092199;-46,09929078;-39,36170213;-6,025774991;-2,426564496;-1,869267387;-39,71631206;-43,61702128;-39,89361702;-3,784976199;-3,274120515;-3,471496575;-39,12529551;-42,6713948;-39,71631206;-4,245520337;-3,48697705;-3,595340377;-40,24822695;-40,60283688;-40,33687943;-3,848833159;-3,558574248;-3,494717288;-40,28368794;-41,06382979;-40,4964539;-3,527226286;-3,401834436;-3,373969581;-39,57446809;-40,14184397;-40,28368794;-3,183559735;-3,833739696;-3,935910832;-40,42553191;-40,07092199;-40,56737589;-3,522582143;-3,638685708;-3,411122721;-40,42553191;-40,14184397;-40,78014184;-3,225357018;-3,620109137;-3,517938001;-40,4964539;-40,9929078;-40,56737589;-3,448275862;-3,522582143;-3,652618135;-40,35460993;-40,70921986;-40,70921986;-3,833739696;-3,759433415;-3,736212702;-38,72340426;-29,14893617;-40,4964539;-3,634041565;-2,630906769;-0,146290491;-36,80851064;-24,18439716;-41,06382979;1,507024266;-2,770231046;6,048995704;-34,75177305;-32,55319149;-41,4893617;3,406478579;-3,188203878;13,48426797;-33,19148936;-42,55319149;-40,85106383;2,050388947;-4,41890166;12,16068733;-36,02836879;-50,28368794;-43,54609929;2,101474515;-3,369325438;8,032044584;-38,08510638;-66,80851064;-43,82978723;-0,726808313;-3,620109137;0,489957042;-39,21985816;-73,90070922;-42,12765957;-8,124927435;-3,884825264;-11,7427145;-41,91489362;-64,18439716;-42,12765957;-11,7752235;-3,281086729;-25,70765122;-41,06382979;-49,29078014;-40,9929078;-14,11587136;-2,282596076;-26,79438059;-39,07801418;-35,88652482;-37,80141844;-11,62196679;-3,555091141;-26,60861488;left
-43,26241135;-34,04255319;-42,19858156;-26,57610589;-2,728433763;-0,290258911;-42,73049645;-2,836879433;-40,78014184;-10,46093115;-3,39022408;-2,345292;-43,61702128;-19,62174941;-39,0070922;-4,284221526;-6,776578041;3,494717288;-46,80851064;-22,16312057;-41,22340426;-3,070939278;-4,742830605;3,959131545;-44,75177305;-28,72340426;-40;-2,445141066;-4,41890166;5,189829328;-45,53191489;-29,14893617;-39,92907801;2,644839197;-4,442122373;6,38337397;-45,74468085;-45,53191489;-40,07092199;2,719145478;-3,7687217;6,508765819;-44,32624113;-45,03546099;-40,70921986;-0,745384883;-1,465226982;4,321374666;-40,9929078;-48,15602837;-38,93617021;-1,209799141;-2,551956345;2,315105074;-42,19858156;-45,31914894;-40,35460993;-2,273307791;-2,375478927;-0,466736329;-40;-46,02836879;-40;-2,212933937;-2,25473122;-2,491582492;-39,43262411;-43,82978723;-39,57446809;-4,52571694;-3,067456171;-2,486938349;-39,64539007;-40,92198582;-39,92907801;-3,220712876;-3,434343434;-4,089167537;-39,78723404;-40,07092199;-40,21276596;-3,634041565;-3,369325438;-3,759433415;-39,43262411;-39,85815603;-39,85815603;-3,2996633;-3,513293858;-3,634041565;-39,5035461;-39,36170213;-39,92907801;-3,773365842;-4,21920353;-3,443631719;-40,63829787;-40,07092199;-41,34751773;-3,253221874;-3,764077557;-3,46220829;-39,92907801;-40,07092199;-40,56737589;-3,601532567;-3,685127133;-3,420411007;-40;-39,43262411;-40,4964539;-3,123185882;-3,596888424;-3,415766864;-40,28368794;-41,13475177;-40,56737589;-3,164983165;-3,870892836;-3,448275862;left
